Date,Product_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Customer_ID,Store_Location,Payment_Method
2023-09-21,DAI571,Yogurt,Dairy,8,1.87,14.96,6988.0,Physical,Cash
2023-09-21,DAI77,Butter,Dairy,8,2.32,18.56,69505.0,Online,MobileApp
2023-09-21,CAN210,Tuna,Canned Goods,4,1.73,6.92,76296.0,Physical,DebitCard
2023-09-21,DAI26,Yogurt,Dairy,6,2.23,13.38,64490.0,Physical,MobileApp
2023-09-21,SNA789,Granola_Bars,Snacks,8,4.02,32.16,11510.0,Physical,MobileApp
2023-09-21,CAN273,Tuna,Canned Goods,1,2.42,2.42,75872.0,Physical,Cash
2023-09-21,MEA589,Pork,Team,7,4.05,28.35,4255.0,Physical,CreditCard
2023-09-21,BAK212,Muffins,Bakery,8,5.55,44.4,56924.0,Physical,DebitCard
2023-09-21,SNA22,Chips,Snacks,6,1.69,10.14,25786.0,Physical,MobileApp
2023-09-21,BAK767,Bread,Bakery,9,4.87,43.83,85411.0,Online,DebitCard
2023-09-21,BAK500,Muffins,Bakery,-3,3.64,-10.92,91914.0,Physical,CreditCard
2023-09-21,PRO461,Apples,Produce,7,0.59,4.13,27359.0,Physical,DebitCard
2023-09-21,MEA766,Sausage,Meat,2,10.58,21.16,51332.0,Online,CreditCard
2023-09-21,PRO125,Lettuce,Produce,1,2.14,2.14,78608.0,Physical,DebitCard
2023-09-21,CAN52,Tuna,Canned Goods,-1,0.94,-0.94,89433.0,Physical,MobileApp
2023-09-21,BEV852,Soda,Beverages,5,1.02,5.1,43710.0,Physical,CreditCard
2023-09-21,PRO326,Apples,Produce,6,2.0,12.0,89808.0,Online,DebitCard
2023-09-21,BEV401,Water,Beverages,1,2.82,2.82,51503.0,Online,DebitCard
2023-09-22,DAI793,Milk,Dairy,7,2.94,20.58,44034.0,Physical,Cash
2023-09-22,BAK178,Cookies,Bakery,7,2.57,17.99,45442.0,Physical,MobileApp
2023-09-22,BEV484,Soda,Beverages,7,2.49,17.43,74341.0,Physical,MobileApp
2023-09-22,BEV129,Juice,Beverages,1,142.66,142.66,91541.0,Online,CreditCard
2023-09-22,DAI750,Butter,Dairy,2,2.6,5.2,62358.0,Online,Cash
2023-09-22,CAN527,Tuna,Canned Goods,5,1.41,7.05,66126.0,Physical,CreditCard
2023-09-22,MEA461,Pork,Meat,3,12.98,38.94,63411.0,Physical,MobileApp
2023-09-22,BAK263,Cakes,Bakery,3,2.18,6.54,1346.0,Online,DebitCard
2023-09-22,BEV490,Juice,Beverages,6,0.52,3.12,70711.0,Online,Cash
2023-09-22,BEV69,Juice,Beverages,2,2.57,5.14,81436.0,Physical,DebitCard
2023-09-22,BEV129,Juice,Beverages,1,1.24,1.24,91541.0,Online,CreditCard
2023-09-22,PRO289,Lettuce,Produce,7,1.57,10.99,11598.0,Online,MobileApp
2023-09-22,DAI488,Butter,Dairy,1,3.65,3.65,41783.0,Online,Cash
2023-09-23,BEV879,Juice,Beverages,9,0.94,8.46,78576.0,Physical,Cash
2023-09-23,SNA710,Nuts,Snacks,3,2.37,7.11,61085.0,Physical,MobileApp
2023-09-23,MEA584,Pork,Meat,7,4.62,32.34,99591.0,Physical,CreditCard
2023-09-23,HOU223,Soap,Household,3,5.77,17.31,36243.0,Physical,CreditCard
2023-09-23,BEV261,Juice,Beverages,2,0.96,1.92,84151.0,Physical,DebitCard
2023-09-23,DAI961,Milk,Dairy,7,3.97,27.79,18184.0,Online,DebitCard
2023-09-23,SNA587,Granola_Bars,Snacks,1,1.36,1.36,37789.0,Online,CreditCard
2023-09-23,MEA665,Pork,Meat,5,13.32,66.6,95914.0,Physical,Cash
2023-09-23,BEV294,Jueci,Beverages,7,1.21,8.47,61846.0,Physical,Cash
2023-09-23,CAN473,Soup,Canned Goods,7,1.53,10.71,62433.0,Physical,DebitCard
2023-09-23,MEA459,Pork,Meat,7,8.72,61.04,6132.0,Physical,DebitCard
2023-09-23,BEV276,Water,Beverages,8,1.85,14.8,42599.0,Physical,DebitCard
2023-09-24,HOU437,Toilet_Paper,Hhuseoold,2,2.34,4.68,600.0,Online,DebitCard
2023-09-24,BEV838,Water,Beverages,7,3.7,25.9,36881.0,Online,DebitCard
2023-09-24,BAK664,Csokieo,Bakery,9,4.39,39.51,57458.0,Physical,DebitCard
2023-09-24,DAI871,Yoturg,Dairy,9,52.43,471.83,82902.0,Online,CreditCard
2023-09-24,SNA26,Candy,Snacks,9,1.86,16.74,27392.0,Online,Cash
2023-09-24,DAI604,Butter,Dairy,1,4.56,4.56,14826.0,Physical,CreditCard
2023-09-24,MEA948,Beef,Meat,9,11.21,100.89,22178.0,Physical,CreditCard
2023-09-24,CAN41,Corn,Canned Goods,1,1.14,1.14,86841.0,Physical,DebitCard
2023-09-24,MEA963,Pork,Meat,6,14.62,87.72,79660.0,Physical,Cash
2023-09-24,SNA240,Chips,Snacks,-3,4.29,-12.87,9019.0,Physical,MobileApp
2023-09-24,BAK594,Bread,Bakery,3,5.59,16.77,77479.0,Physical,DebitCard
2023-09-24,HOU524,Detergent,Household,8,6.28,50.24,30095.0,Physical,Cash
2023-09-24,MEA145,Pork,Mtae,8,13.58,108.64,39178.0,Physical,DebitCard
2023-09-24,BEV130,Water,Beverages,2,0.89,1.78,57230.0,Physical,CreditCard
2023-09-24,DAI948,Milk,Dairy,7,2.71,18.97,60944.0,Physical,CreditCard
2023-09-24,HOU939,Detergent,Household,5,8.85,44.25,76492.0,Online,Cash
2023-09-24,BEV608,Coffee,Beverages,7,2.97,20.79,38191.0,Online,CreditCard
2023-09-24,MEA963,Prok,Meat,6,14.62,87.72,79660.0,Physical,Cash
2023-09-24,SNA474,Nuts,Snacks,5,4.14,20.7,61763.0,Physical,DebitCard
2023-09-24,CAN474,Tuna,Canned Goods,1,1.87,1.87,44891.0,Online,Cash
2023-09-25,CAN151,Tuna,Canned Goods,4,1.84,7.36,64430.0,Physical,CreditCard
2023-09-25,HOU831,Detergent,Household,6,7.7,46.2,70108.0,Physical,DebitCard
2023-09-25,CAN493,Beans,Canned Goods,1,1.55,1.55,40971.0,Online,MobileApp
2023-09-25,BEV529,Sdoa,Beverages,2,3.95,7.9,43467.0,Physical,Cash
2023-09-25,PRO957,Bananas,Produce,3,0.5,1.5,51369.0,Physical,CreditCard
2023-09-25,HOU612,Batteries,Household,9,7.88,70.92,42390.0,Physical,MobileApp
2023-09-25,CAN148,Tuna,Canned Goods,6,1.79,10.74,70467.0,Physical,CreditCard
2023-09-25,HOU524,Batteries,Household,6,9.63,57.78,93645.0,Physical,CreditCard
2023-09-25,PRO292,Tooatmes,Produce,2,2.15,4.3,59846.0,Physical,MobileApp
2023-09-25,PRO965,Bananas,Produce,-2,1.13,-2.26,33420.0,Physical,Cash
2023-09-25,BAK178,Bread,Bakery,4,1.21,4.84,59174.0,Physical,MobileApp
2023-09-25,BAK241,Cookies,Bakery,7,2.44,17.08,44792.0,Physical,MobileApp
2023-09-25,SNA158,Chips,Snacks,7,2.77,19.39,7473.0,Physical,Cash
2023-09-25,SNA238,Chips,Snacks,2,4.43,8.86,17092.0,Physical,MobileApp
2023-09-25,DAI500,Cheese,Dairy,4,2.08,8.32,66988.0,Online,MobileApp
2023-09-25,BEV529,Soda,Beverages,2,3.95,7.9,43467.0,Physical,Cash
2023-09-25,BAK143,Cookies,Bakery,4,2.09,8.36,16911.0,Physical,DebitCard
2023-09-26,SNA500,Nuts,Snacks,3,1.33,3.99,20164.0,Physical,DebitCard
2023-09-26,BAK311,Cookies,Bakery,1,3.95,3.95,27714.0,Physical,MobileApp
2023-09-26,CAN586,Corn,Canned Goods,9,1.06,9.54,38532.0,Physical,Cash
2023-09-26,HOU789,Soap,Household,3,3.42,10.26,93916.0,Physical,CreditCard
2023-09-26,MEA716,Chicken,Meat,4,11.2,44.8,95612.0,Physical,DebitCard
2023-09-26,CAN258,Beans,Canned Goods,1,2.12,2.12,8174.0,Online,Cash
2023-09-26,BAK829,Cookies,Bakery,6,3.4,20.4,22452.0,Physical,CreditCard
2023-09-26,BAK682,Cakes,Bakery,7,2.53,17.71,72702.0,Online,Cash
2023-09-26,SNA752,Chips,Snacks,3,2.12,6.36,63146.0,Physical,CreditCard
2023-09-26,HOU56,Toilet_Paper,Household,3,3.27,9.81,82186.0,Physical,MobileApp
2023-09-26,PRO39,Lettuce,Rpoduce,5,2.61,13.05,54366.0,Physical,MobileApp
2023-09-26,MEA392,Chicken,Meat,7,4.99,34.93,82872.0,Physical,MobileApp
2023-09-26,BEV225,Coffee,Beverages,8,2.48,19.84,29462.0,Online,Cash
2023-09-26,MEA250,Chicken,Meat,6,7.74,46.44,72764.0,Physical,CreditCard
2023-09-26,PRO684,Lettuce,Produce,7,2.76,19.32,7018.0,Physical,MobileApp
2023-09-26,BEV467,Coffee,Beverages,2,1.6,3.2,78522.0,Physical,Cash
2023-09-27,SNA289,Nstu,Snacks,6,3.55,21.3,39280.0,Physical,MobileApp
2023-09-27,PRO67,Bananas,Produce,9,0.7,6.3,33730.0,Physical,DebitCard
2023-09-27,CAN193,Beans,Canned Goods,1,1.08,1.08,69508.0,Online,MobileApp
2023-09-27,BAK710,Bread,Bakery,8,4.61,36.88,92491.0,Physical,MobileApp
2023-09-27,BEV808,Juice,Beverages,6,2.56,15.36,92060.0,Physical,MobileApp
2023-09-27,HOU926,Toilet_Paper,Household,1,7.59,7.59,86593.0,Physical,CreditCard
2023-09-27,PRO201,Apples,Produce,2,0.81,1.62,40108.0,Online,CreditCard
2023-09-27,HOU873,Detergent,Household,3,9.12,27.36,55930.0,Physical,DebitCard
2023-09-27,PRO86,Ltetuce,Produce,7,2.03,14.21,43212.0,Online,Cash
2023-09-27,BAK988,Cookies,Bakery,9,4.73,42.57,6521.0,Online,DebitCard
2023-09-27,MEA580,Chicken,Meat,9,9.21,82.89,4023.0,Online,Cash
2023-09-27,BAK874,Cookies,Bakery,4,4.99,19.96,62854.0,Online,MobileApp
2023-09-27,MEA618,Ropk,Meat,6,13.09,78.54,53072.0,Physical,MobileApp
2023-09-28,HOU199,Soap,Household,4,4.83,19.32,25260.0,Physical,DebitCard
2023-09-28,CAN302,Tuna,Canned Goods,2,0.89,1.78,79005.0,Physical,MobileApp
2023-09-28,HOU225,Batteries,Household,1,7.36,7.36,32697.0,Online,CreditCard
2023-09-28,SNA586,Chips,Snacks,6,1.42,8.52,152.0,Physical,DebitCard
2023-09-28,HOU51,Batteries,Household,9,7.09,63.81,64813.0,Physical,DebitCard
2023-09-28,MEA135,Sausage,Meat,6,7.88,47.28,60760.0,Physical,CreditCard
2023-09-28,MEA353,Sausage,Meat,5,5.66,28.3,83405.0,Physical,DebitCard
2023-09-28,SNA612,Nuts,Snacks,7,4.31,30.17,7726.0,Physical,CreditCard
2023-09-28,SNA614,Granola_Bars,Snacks,8,1.69,13.52,52912.0,Physical,CreditCard
2023-09-28,MEA382,Sausage,Meat,9,11.31,101.79,38428.0,Physical,DebitCard
2023-09-28,SNA71,Nuts,Snacks,1,4.42,4.42,60030.0,Physical,CreditCard
2023-09-28,PRO965,Lettuce,Produce,9,2.53,22.77,7822.0,Physical,Cash
2023-09-28,HOU527,Toilet_Paper,Household,9,4.35,39.15,86533.0,Physical,MobileApp
2023-09-28,CAN974,Tuna,Canned Goods,9,2.36,21.24,92202.0,Physical,CreditCard
2023-09-28,PRO288,Bananas,Produce,8,2.77,22.16,89092.0,Physical,DebitCard
2023-09-28,DAI714,Yogurt,Dairy,8,2.86,22.88,3024.0,Physical,DebitCard
2023-09-28,DAI550,Milk,Dairy,9,4.07,36.63,62383.0,Online,DebitCard
2023-09-28,CAN389,Corn,Canned Goods,2,0.81,1.62,41031.0,Physical,Cash
2023-09-28,SNA737,Chips,Snacks,7,3.27,22.89,79951.0,Physical,Cash
2023-09-28,BEV630,Juice,Beverages,7,2.57,17.99,77677.0,Online,Cash
2023-09-28,MEA658,Beef,Meat,5,11.3,56.5,8328.0,Physical,DebitCard
2023-09-28,SNA744,Granola_Bars,Snacks,6,1.89,11.34,66573.0,Physical,CreditCard
2023-09-29,DAI271,Milk,Dairy,6,3.12,18.72,88826.0,Physical,MobileApp
2023-09-29,DAI440,Butter,Dairy,4,3.11,12.44,77111.0,Online,CreditCard
2023-09-29,CAN468,Beans,Canned Goods,9,2.1,18.9,94277.0,Physical,Cash
2023-09-29,PRO359,Aananbs,Produce,7,2.03,14.21,88009.0,Physical,DebitCard
2023-09-29,HOU573,Detergent,Household,7,5.48,38.36,93774.0,Online,DebitCard
2023-09-29,HOU259,Batteries,Household,6,7.23,43.38,46416.0,Physical,MobileApp
2023-09-29,BAK431,Muffins,Bakery,8,5.74,45.92,74329.0,Physical,DebitCard
2023-09-29,SNA532,Candy,Snacks,5,1.98,9.9,69585.0,Online,MobileApp
2023-09-29,HOU798,Batteries,Household,1,5.89,5.89,96323.0,Physical,MobileApp
2023-09-29,HOU212,Batteries,Hhuseoold,5,4.87,24.35,22674.0,Physical,DebitCard
2023-09-30,DAI942,Yogurt,Dairy,9,3.73,33.57,71411.0,Online,Cash
2023-09-30,MEA917,Sausage,Meat,7,4.12,28.84,84001.0,Online,Cash
2023-09-30,PRO71,Lettuce,Produce,-2,0.83,-1.66,78704.0,Physical,MobileApp
2023-09-30,BEV227,Coffee,Beverages,1,0.72,0.72,41341.0,Physical,MobileApp
2023-09-30,PRO922,Elttuce,Produce,1,2.39,2.39,85852.0,Physical,MobileApp
2023-09-30,CAN619,Corn,Canned Goods,6,1.05,6.3,46819.0,Physical,DebitCard
2023-09-30,HOU187,Detergent,Household,4,5.31,21.24,31109.0,Physical,CreditCard
2023-09-30,BEV329,Juice,Beverages,9,2.76,24.84,46005.0,Physical,MobileApp
2023-09-30,DAI424,Cheese,Dairy,2,4.14,8.28,66165.0,Online,MobileApp
2023-09-30,PRO503,Bananas,Produce,6,2.99,17.94,54187.0,Physical,MobileApp
2023-09-30,SNA889,Nuts,Snacks,3,1.07,3.21,57193.0,Physical,CreditCard
2023-09-30,BEV410,Soda,Beverages,8,3.76,30.08,98093.0,Physical,MobileApp
2023-09-30,SNA889,Candy,Snacks,4,1.63,6.52,10315.0,Online,CreditCard
2023-09-30,PRO569,Bananas,Produce,5,2.39,11.95,99844.0,Physical,CreditCard
2023-09-30,SNA853,Granola_Bars,Snacks,4,3.18,12.72,67048.0,Physical,MobileApp
2023-09-30,BAK581,Muffins,Bakery,2,3.16,6.32,12099.0,Online,DebitCard
2023-09-30,CAN156,Corn,Canned Goods,9,1.31,11.79,43311.0,Physical,DebitCard
2023-09-30,HOU226,Batteries,Household,5,5.67,28.35,59050.0,Physical,Cash
2023-09-30,CAN330,Corn,Canned Goods,6,1.01,6.06,11190.0,Online,MobileApp
2023-09-30,SNA897,Nuts,Snacks,1,2.61,2.61,4714.0,Physical,CreditCard
2023-09-30,HOU754,Toilet_Paper,Household,2,5.12,10.24,95692.0,Physical,MobileApp
2023-09-30,PRO157,Lettuce,Produce,9,1.4,12.6,4459.0,Physical,DebitCard
2023-09-30,CAN403,Tuna,Canged Noods,5,2.34,11.7,32419.0,Online,MobileApp
2023-10-01,PRO288,Leteuct,Produce,1,0.53,0.53,3114.0,Physical,Cash
2023-10-01,DAI823,Butter,Dairy,9,4.57,41.13,10141.0,Online,DebitCard
2023-10-01,HOU5,Soap,Household,7,6.2,43.4,23932.0,Online,Cash
2023-10-01,DAI7,Cheese,Dairy,2,2.1,4.2,71420.0,Physical,MobileApp
2023-10-01,SNA336,Chips,Snacks,6,3.56,21.36,6260.0,Online,Cash
2023-10-01,SNA310,Candy,Snacks,3,4.47,13.41,30595.0,Physical,MobileApp
2023-10-01,DAI987,Butter,Dairy,9,3.58,32.22,65355.0,Physical,MobileApp
2023-10-01,BEV508,Awter,Beverages,1,3.9,3.9,48719.0,Physical,Cash
2023-10-01,PRO904,Lettuce,Produce,7,2.37,16.59,98731.0,Physical,DebitCard
2023-10-01,CAN279,Beans,Canned Goods,3,2.48,7.44,20459.0,Physical,MobileApp
2023-10-02,MEA202,Sausage,Meat,6,5.8,34.8,77213.0,Physical,MobileApp
2023-10-02,BEV787,Juice,Beverages,7,2.14,14.98,6605.0,Online,Cash
2023-10-02,CAN631,Tuna,Canned Goods,4,1.89,7.56,26606.0,Physical,DebitCard
2023-10-02,DAI507,Butter,Dairy,5,3.46,17.3,33774.0,Physical,DebitCard
2023-10-02,BEV784,Juice,Beverages,6,1.02,6.12,24235.0,Physical,Cash
2023-10-02,PRO766,Bananas,Produce,9,0.58,5.22,19668.0,Physical,DebitCard
2023-10-02,BEV815,Juice,Beverages,8,1.71,13.68,80614.0,Physical,Cash
2023-10-02,HOU515,Detergent,Household,1,2.43,2.43,2039.0,Online,Cash
2023-10-02,BEV974,Juice,Beverages,9,2.23,20.07,99011.0,Online,DebitCard
2023-10-02,SNA925,Candy,Snacks,8,2.28,18.24,29598.0,Physical,MobileApp
2023-10-02,BAK971,Bread,Bakery,2,4.63,9.26,1816.0,Physical,Cash
2023-10-02,PRO107,Tomatoes,Produce,4,2.12,8.48,60094.0,Physical,CreditCard
2023-10-02,SNA938,Granola_Bars,Snacks,5,2.59,12.95,88014.0,Physical,CreditCard
2023-10-02,SNA541,Nuts,Snacks,3,2.5,7.5,75386.0,Online,CreditCard
2023-10-02,DAI321,Butter,Dairy,1,4.68,4.68,63714.0,Physical,Cash
2023-10-03,HOU312,Soap,Household,6,4.31,25.86,25608.0,Physical,CreditCard
2023-10-03,HOU456,Soap,Household,5,5.43,27.15,23249.0,Physical,CreditCard
2023-10-03,DAI583,Yogurt,Dairy,7,2.65,18.55,6491.0,Physical,MobileApp
2023-10-03,BAK31,Cookies,Bakery,9,4.01,36.09,76326.0,Physical,MobileApp
2023-10-03,SNA459,Chips,Snacks,-2,1.32,-2.64,44703.0,Online,CreditCard
2023-10-03,SNA361,Nuts,Snacks,7,1.21,8.47,53125.0,Online,MobileApp
2023-10-03,PRO12,Abnanas,Produce,9,1.06,9.54,84122.0,Physical,DebitCard
2023-10-03,BAK416,Cookies,Bakery,3,2.61,7.83,98355.0,Physical,DebitCard
2023-10-03,CAN349,Soup,Canned Goods,2,2.28,4.56,54083.0,Online,MobileApp
2023-10-04,BAK755,Bread,Bakery,2,2.68,5.36,12651.0,Physical,DebitCard
2023-10-04,BEV313,Soda,Beverages,5,0.74,3.7,81568.0,Physical,MobileApp
2023-10-04,BEV756,Soda,Beverages,9,1.38,12.42,96681.0,Physical,MobileApp
2023-10-04,CAN114,Beans,Canned Goods,5,2.4,12.0,17531.0,Physical,CreditCard
2023-10-04,BEV446,Coffee,Beverages,1,1.35,1.35,48954.0,Physical,Cash
2023-10-04,SNA468,Candy,Snacks,2,1.42,2.84,81117.0,Physical,Cash
2023-10-04,HOU923,Soap,Household,2,8.61,17.22,17032.0,Physical,CreditCard
2023-10-04,BEV20,Water,Beverages,2,1.35,2.7,30882.0,Online,MobileApp
2023-10-04,BAK185,Muffins,Bakery,1,4.08,4.08,42937.0,Physical,CreditCard
2023-10-04,PRO774,Lettuce,Produce,4,2.11,8.44,77768.0,Online,MobileApp
2023-10-04,HOU720,Toilet_Paper,Household,3,9.99,29.97,24853.0,Physical,MobileApp
2023-10-04,CAN759,Corn,Canned Goods,2,0.97,1.94,1529.0,Online,Cash
2023-10-04,BEV753,Juice,Beverages,5,1.73,8.65,9904.0,Physical,CreditCard
2023-10-04,SNA113,Granola_Bars,Snacks,1,2.32,2.32,14095.0,Physical,Cash
2023-10-04,BAK974,Cakes,Bakery,7,1.87,13.09,26214.0,Physical,CreditCard
2023-10-04,BAK390,Muffins,Bakery,3,2.75,8.25,96170.0,Physical,Cash
2023-10-04,BAK579,Cookies,Bakery,8,4.92,39.36,90530.0,Physical,DebitCard
2023-10-05,SNA805,Granola_Bars,Snaskc,1,1.56,1.56,3936.0,Physical,MobileApp
2023-10-05,BAK86,Muffins,Bakery,3,3.34,10.02,61778.0,Physical,MobileApp
2023-10-05,MEA418,Sausage,Meat,3,10.67,32.01,43131.0,Physical,CreditCard
2023-10-05,BEV722,Juice,Beverages,5,1.14,5.7,51015.0,Online,MobileApp
2023-10-05,SNA969,Candy,Snacks,7,4.11,28.77,96931.0,Physical,DebitCard
2023-10-05,PRO263,Bananas,Produce,3,2.81,8.43,52154.0,Physical,MobileApp
2023-10-05,BEV63,Juice,Beverages,1,3.9,3.9,91577.0,Physical,Cash
2023-10-05,PRO72,Apples,Produce,2,2.81,5.62,24620.0,Physical,Cash
2023-10-05,SNA905,Granola_Bars,Snacks,7,1.77,12.39,18550.0,Physical,MobileApp
2023-10-05,HOU61,Toilet_Paper,Household,5,4.07,20.35,805.0,Online,DebitCard
2023-10-05,DAI255,Butter,Dairy,9,2.89,26.01,55037.0,Online,MobileApp
2023-10-06,DAI229,Yogurt,Dairy,4,1.97,7.88,45719.0,Physical,DebitCard
2023-10-06,SNA753,Chips,Snacks,7,4.03,28.21,91974.0,Physical,DebitCard
2023-10-06,DAI549,Yogurt,Dairy,2,3.51,7.02,57268.0,Physical,CreditCard
2023-10-06,DAI827,Cheese,Dairy,8,1.88,15.04,51239.0,Physical,DebitCard
2023-10-06,BAK657,Muffins,Bakery,-3,4.13,-12.39,8873.0,Physical,DebitCard
2023-10-06,HOU711,Detergent,Household,1,4.19,4.19,96094.0,Physical,Cash
2023-10-06,HOU263,Soap,Household,-4,7.77,-31.08,3322.0,Physical,CreditCard
2023-10-06,BEV609,Coffee,Beverages,-1,1.12,-1.12,51335.0,Physical,DebitCard
2023-10-06,HOU149,Toilet_Paper,Household,1,8.62,8.62,84179.0,Physical,CreditCard
2023-10-06,SNA50,Nuts,Snacks,1,2.02,2.02,10202.0,Online,Cash
2023-10-06,DAI439,Butter,Dairy,9,4.81,43.29,18815.0,Physical,MobileApp
2023-10-06,MEA578,Sausage,Meat,2,12.07,24.14,40183.0,Physical,CreditCard
2023-10-07,SNA32,Candy,Snacks,5,4.22,21.1,73864.0,Physical,CreditCard
2023-10-07,SNA133,Nuts,Snacks,8,2.21,17.68,95798.0,Physical,MobileApp
2023-10-07,MEA570,Sausage,Meat,6,4.15,24.9,94697.0,Online,DebitCard
2023-10-07,SNA525,Candy,Snacks,1,2.03,2.03,82202.0,Physical,CreditCard
2023-10-07,HOU606,Detergent,Household,2,5.49,10.98,23302.0,Physical,DebitCard
2023-10-07,MEA91,Pork,Meat,4,4.97,19.88,26987.0,Online,CreditCard
2023-10-07,PRO654,Tomatoes,Produce,8,0.61,4.88,99684.0,Online,MobileApp
2023-10-07,DAI387,Butter,Dairy,4,1.99,7.96,6457.0,Online,CreditCard
2023-10-07,DAI322,Yogurt,Dairy,5,2.76,13.8,89797.0,Physical,DebitCard
2023-10-07,MEA541,Pork,Meat,5,14.84,74.2,2196.0,Online,CreditCard
2023-10-07,CAN911,Tuna,Canned Goods,5,1.65,8.25,15396.0,Physical,Cash
2023-10-07,DAI400,Yogurt,Yaird,3,3.39,10.17,19839.0,Online,DebitCard
2023-10-07,PRO158,Lettuce,Produce,2,0.64,1.28,17179.0,Physical,MobileApp
2023-10-07,PRO74,Apples,Produce,7,2.08,14.56,9248.0,Physical,CreditCard
2023-10-07,DAI400,Yogurt,Dairy,3,3.39,10.17,19839.0,Online,DebitCard
2023-10-07,CAN887,Tuna,Canned Goods,6,1.13,6.78,77339.0,Physical,DebitCard
2023-10-08,CAN771,Corn,Canned Goods,6,0.88,5.28,94290.0,Physical,DebitCard
2023-10-08,DAI262,Butter,Dairy,5,3.85,19.25,1932.0,Online,Cash
2023-10-08,BAK384,Cakes,Bakery,3,3.25,9.75,64176.0,Online,Cash
2023-10-08,DAI507,Butter,Dairy,5,3.47,17.35,37457.0,Physical,DebitCard
2023-10-08,BAK911,Cakes,Bakery,4,5.47,21.88,51452.0,Physical,MobileApp
2023-10-08,HOU362,Detergent,Household,7,9.47,66.29,10826.0,Physical,MobileApp
2023-10-08,CAN616,Tuna,Canned Goods,6,1.67,10.02,6853.0,Physical,DebitCard
2023-10-08,MEA519,Pork,Meat,6,12.17,73.02,17958.0,Physical,MobileApp
2023-10-08,SNA686,Nuts,Snacks,5,2.56,12.8,34896.0,Physical,DebitCard
2023-10-08,SNA257,Chips,Snacks,6,1.73,10.38,21320.0,Online,Cash
2023-10-08,PRO133,Bananas,Produce,8,2.71,21.68,51626.0,Online,DebitCard
2023-10-08,HOU877,Detergent,Household,1,5.36,5.36,52184.0,Physical,Cash
2023-10-09,CAN607,Soup,Cadnen Goods,-2,1.37,-2.74,32955.0,Physical,MobileApp
2023-10-09,DAI405,Butter,Dairy,1,2.35,2.35,6313.0,Physical,MobileApp
2023-10-09,PRO160,Lettuce,Produce,4,0.77,3.08,39936.0,Physical,MobileApp
2023-10-09,CAN164,Beans,Canned Goods,2,1.54,3.08,20441.0,Physical,MobileApp
2023-10-09,BAK62,Muffins,Bakery,6,175.87,1055.21,42805.0,Physical,CreditCard
2023-10-09,SNA791,Candy,Snacks,8,1.42,11.36,2139.0,Physical,Cash
2023-10-09,BEV51,Water,Beverages,8,1.86,14.88,56625.0,Online,MobileApp
2023-10-09,HOU771,Batteries,Household,1,9.41,9.41,95473.0,Physical,Cash
2023-10-09,SNA89,Chips,Snacks,4,3.76,15.04,13023.0,Online,MobileApp
2023-10-09,BAK677,Cookies,Bakery,5,5.44,27.2,37119.0,Physical,DebitCard
2023-10-09,MEA398,Chicken,Meat,8,13.21,105.68,30321.0,Physical,MobileApp
2023-10-09,HOU782,Detergent,Household,5,6.17,30.85,58256.0,Physical,Cash
2023-10-09,BEV641,Soda,Beverages,6,0.84,5.04,60215.0,Physical,CreditCard
2023-10-09,CAN562,Beans,Canned Goods,7,0.8,5.6,10598.0,Physical,CreditCard
2023-10-09,HOU439,Batteries,Household,8,8.66,69.28,68116.0,Physical,CreditCard
2023-10-09,BAK751,Muffins,Bakery,3,5.01,15.03,80626.0,Online,CreditCard
2023-10-09,CAN119,Soup,Canned Goods,5,0.97,4.85,73953.0,Online,DebitCard
2023-10-09,HOU617,Soap,Household,2,5.53,11.06,5686.0,Physical,MobileApp
2023-10-10,PRO63,Tomatoes,Produce,4,1.91,7.64,99195.0,Physical,DebitCard
2023-10-10,PRO534,Apples,Produce,1,2.6,2.6,33225.0,Physical,Cash
2023-10-10,PRO481,Lettuce,Produce,2,1.45,2.9,55956.0,Physical,Cash
2023-10-10,DAI650,Butter,Dairy,9,3.96,35.64,81063.0,Physical,MobileApp
2023-10-10,PRO314,Tomatoes,Produce,9,2.66,23.94,97907.0,Physical,MobileApp
2023-10-10,MEA311,Beef,Meat,1,13.43,13.43,66985.0,Physical,Cash
2023-10-10,SNA119,Nuts,Snacks,9,2.22,19.98,80644.0,Online,CreditCard
2023-10-10,PRO706,Apples,Produce,1,1.61,1.61,33094.0,Physical,DebitCard
2023-10-10,BEV469,Water,Beverages,7,3.17,22.19,75249.0,Physical,CreditCard
2023-10-10,MEA516,Pork,Meat,3,14.66,43.98,70714.0,Physical,CreditCard
2023-10-10,BAK596,Bread,Bakery,8,4.98,39.84,65553.0,Physical,MobileApp
2023-10-10,BEV294,Soda,Beverages,3,0.76,2.28,23076.0,Physical,CreditCard
2023-10-10,MEA777,Sausage,Meat,2,13.45,26.9,72679.0,Physical,Cash
2023-10-10,DAI88,Yogurt,Dairy,8,2.95,23.6,95649.0,Online,MobileApp
2023-10-10,DAI222,Mlik,Dairy,4,4.27,17.08,75900.0,Online,Cash
2023-10-10,SNA550,Candy,Snacks,6,4.13,24.78,51654.0,Physical,DebitCard
2023-10-10,MEA679,Beef,Meat,3,11.74,35.22,66644.0,Online,Cash
2023-10-10,PRO723,Apples,Produce,7,2.88,20.16,25390.0,Physical,MobileApp
2023-10-10,MEA567,Sausage,Meat,3,8.1,24.3,93490.0,Physical,DebitCard
